id,region,start,end,strand
19144,chr2,19454827,19455027,+
40420,chr3,91150456,91150656,+
19887,chr5,51922309,51922509,+
16631,chr11,67096822,67097022,+
24271,chr10,36410105,36410305,+
11428,chrY,4867879,4868079,+
2367,chr5,110838362,110838562,+
1940,chr19,24707091,24707291,+
36452,chr20,56303807,56304007,+
13427,chr10,112939484,112939684,+
24928,chr1,119463381,119463581,+
16834,chr15,74767290,74767490,+
8679,chr3,26182602,26182802,+
25527,chr6,50224419,50224619,+
1374,chr12,67181206,67181406,+
21875,chrX,98155425,98155625,+
46707,chrX,82083470,82083670,+
38400,chr14,88329780,88329980,+
11870,chr3,91689993,91690193,+
12155,chr2,20937037,20937237,+
47873,chr10,14777256,14777456,+
4720,chr10,43378791,43378991,+
1872,chrX,69148158,69148358,+
2732,chr8,75184300,75184500,+
28951,chr8,48335091,48335291,+
45309,chrX,106344391,106344591,+
46079,chr9,135289197,135289397,+
13344,chr12,60761315,60761515,+
23043,chr2,89166950,89167150,+
1063,chr3,35299172,35299372,+
11282,chrX,59006427,59006627,+
40834,chr17,70304553,70304753,+
23234,chr6,153913416,153913616,+
24275,chr10,109429880,109430080,+
31119,chr6,77649174,77649374,+
32524,chr1,213649461,213649661,+
21756,chr21,14436079,14436279,+
31450,chr12,28960102,28960302,+
7552,chr11,34437480,34437680,+
39118,chr2,113777773,113777973,+
25258,chrY,20032552,20032752,+
26981,chrX,6544194,6544394,+
31240,chr13,63588892,63589092,+
42899,chr6,153885216,153885416,+
42875,chr6,79296807,79297007,+
6228,chrX,56364334,56364534,+
4087,chrX,127066150,127066350,+
23293,chrY,16451420,16451620,+
15281,chr1,47688005,47688205,+
45101,chr16,30803414,30803614,+
48214,chr17,32121825,32122025,+
36222,chr18,17646197,17646397,+
29822,chr3,197372379,197372579,+
35483,chr8,112002854,112003054,+
29962,chr4,51215658,51215858,+
27221,chr18,17910694,17910894,+
15772,chrX,19171387,19171587,+
15879,chr1,79600110,79600310,+
38859,chr12,21948280,21948480,+
12738,chr12,117983618,117983818,+
11685,chr10,118626795,118626995,+
2428,chr8,33251190,33251390,+
8935,chr10,6417204,6417404,+
43650,chr1,43060878,43061078,+
40810,chr4,169775968,169776168,+
26394,chr13,44604746,44604946,+
46922,chr2,222741624,222741824,+
22045,chr16,22005105,22005305,+
24585,chr5,112596715,112596915,+
29720,chr14,64664377,64664577,+
41795,chr16,37044275,37044475,+
41829,chr9,43683688,43683888,+
11125,chr4,132728762,132728962,+
47052,chr5,32213989,32214189,+
41036,chrX,52724239,52724439,+
48476,chr4,62913942,62914142,+
42897,chr10,68822922,68823122,+
761,chrX,124997557,124997757,+
22717,chr15,52967845,52968045,+
47927,chr3,144861915,144862115,+
23627,chr6,101176907,101177107,+
11833,chr19,41157433,41157633,+
39595,chr7,22021063,22021263,+
43170,chr2,66296699,66296899,+
31779,chr17,26173962,26174162,+
41117,chr7,114844236,114844436,+
44507,chr19,6613200,6613400,+
15068,chr6,108703986,108704186,+
47991,chr12,33079443,33079643,+
9091,chr20,58106306,58106506,+
4198,chr2,55140594,55140794,+
4479,chr8,102478103,102478303,+
38118,chr13,56970523,56970723,+
33633,chr17,79613056,79613256,+
37859,chr8,122396288,122396488,+
48638,chr6,14338552,14338752,+
45975,chr8,36955252,36955452,+
17147,chr18,68231849,68232049,+
13987,chr10,131416840,131417040,+
12603,chrX,105977627,105977827,+
21645,chr4,50400574,50400774,+
27708,chr5,49743007,49743207,+
49383,chr15,19008991,19009191,+
2005,chr19,151035,151235,+
30895,chr18,54549316,54549516,+
15316,chr4,133805779,133805979,+
24998,chr5,93185115,93185315,+
9563,chr1,100295627,100295827,+
36107,chr3,83864130,83864330,+
41429,chr7,129070485,129070685,+
32998,chr10,94891880,94892080,+
32773,chr5,116071466,116071666,+
17490,chr1,247395304,247395504,+
38298,chr6,160329265,160329465,+
41596,chr18,43545175,43545375,+
32819,chr4,130180740,130180940,+
4026,chr16,62334966,62335166,+
12568,chrX,102240504,102240704,+
47481,chr7,105403357,105403557,+
12554,chr22,12431578,12431778,+
6325,chr12,38257876,38258076,+
21459,chr9,106777658,106777858,+
720,chr4,43054140,43054340,+
21894,chr2,220020497,220020697,+
6393,chr3,186891108,186891308,+
20708,chr4,188184064,188184264,+
29651,chr1,174074938,174075138,+
16477,chr16,33780389,33780589,+
39296,chrY,15008638,15008838,+
29053,chr5,17519321,17519521,+
23106,chr13,65100727,65100927,+
12797,chr6,6078782,6078982,+
5805,chrX,24046061,24046261,+
5194,chr8,48476876,48477076,+
28717,chr6,101082070,101082270,+
17470,chr11,54851717,54851917,+
22857,chr10,43620888,43621088,+
39095,chr6,49397719,49397919,+
22604,chr17,28413301,28413501,+
26874,chr4,162665896,162666096,+
8583,chr14,98901891,98902091,+
44252,chr10,53260192,53260392,+
49458,chr9,62354836,62355036,+
23163,chr8,101166168,101166368,+
36091,chr10,61224026,61224226,+
32160,chrX,74338730,74338930,+
2332,chr1,86411298,86411498,+
19070,chr4,22686547,22686747,+
29183,chr15,36887777,36887977,+
35035,chr5,106650980,106651180,+
3423,chr14,64619442,64619642,+
14284,chr1,116140848,116141048,+
27593,chr16,7803298,7803498,+
25748,chr14,103365192,103365392,+
33918,chr16,51741483,51741683,+
45568,chr6,41392601,41392801,+
18529,chr13,92906312,92906512,+
15049,chr18,8640058,8640258,+
15050,chr12,18830566,18830766,+
1546,chr1,97058640,97058840,+
4834,chr21,28824229,28824429,+
40895,chr9,86554570,86554770,+
33968,chr7,145384846,145385046,+
9578,chr4,155144143,155144343,+
29078,chr10,53792040,53792240,+
33284,chr17,10199920,10200120,+
44091,chrX,88841589,88841789,+
37662,chr5,116912952,116913152,+
44205,chr12,76168754,76168954,+
21144,chr11,51531669,51531869,+
21733,chr5,44932303,44932503,+
43305,chr1,108204196,108204396,+
6878,chr2,6778033,6778233,+
3608,chr17,47797107,47797307,+
46636,chr5,13378250,13378450,+
46612,chrX,45445394,45445594,+
9874,chr3,46119211,46119411,+
40358,chr16,30638388,30638588,+
47646,chr19,560505,560705,+
35855,chr2,83743746,83743946,+
12567,chr17,67037240,67037440,+
44269,chr4,126913317,126913517,+
44444,chr19,3490244,3490444,+
14370,chr17,73149252,73149452,+
29284,chr6,118367384,118367584,+
11503,chr3,80158336,80158536,+
15462,chr5,110819609,110819809,+
21910,chr8,64886649,64886849,+
43608,chr21,32239410,32239610,+
48313,chr1,62935092,62935292,+
8674,chr13,23716252,23716452,+
45411,chr2,147770560,147770760,+
26186,chr5,58524086,58524286,+
37852,chr20,24693599,24693799,+
26474,chrX,54731113,54731313,+
44966,chr1,79843582,79843782,+
13257,chr4,57287081,57287281,+
15451,chr13,26818386,26818586,+
24318,chr14,65360189,65360389,+
601,chr4,153136192,153136392,+
29271,chr1,123321155,123321355,+
2968,chr4,188043999,188044199,+
8214,chr7,115493419,115493619,+
42940,chr6,52326752,52326952,+
28023,chr1,56073017,56073217,+
35180,chr6,85690610,85690810,+
7072,chr14,22090957,22091157,+
2859,chr10,57196771,57196971,+
20451,chr14,81624353,81624553,+
1916,chr14,55829022,55829222,+
16793,chr3,167078354,167078554,+
16257,chr1,62427979,62428179,+
20596,chr8,8612055,8612255,+
35990,chr21,25832641,25832841,+
3827,chr15,27727776,27727976,+
19734,chr2,151114287,151114487,+
28654,chr7,155064061,155064261,+
24520,chr13,18564947,18565147,+
30200,chr17,71650080,71650280,+
46276,chr5,47107134,47107334,+
23523,chr2,195399743,195399943,+
30253,chr3,104732400,104732600,+
6508,chr20,39862942,39863142,+
15569,chr7,155174306,155174506,+
7681,chr3,101634444,101634644,+
23808,chr8,75985721,75985921,+
16090,chr7,85267603,85267803,+
31160,chr1,227472966,227473166,+
44027,chr3,77973850,77974050,+
23536,chr20,18766711,18766911,+
29547,chr9,85489992,85490192,+
34853,chr14,41549519,41549719,+
30079,chr7,62294301,62294501,+
2790,chr16,35439956,35440156,+
19139,chr13,44077440,44077640,+
6309,chr1,146002186,146002386,+
28259,chr11,106034122,106034322,+
34770,chr8,123305854,123306054,+
617,chr3,152816677,152816877,+
39125,chr13,57619283,57619483,+
24002,chr4,55844598,55844798,+
15684,chr2,133912513,133912713,+
16605,chr7,65842940,65843140,+
19831,chr18,35845457,35845657,+
19374,chr2,147255382,147255582,+
31083,chr10,40109142,40109342,+
25546,chr2,40722910,40723110,+
44682,chr16,64195474,64195674,+
47152,chr7,108828779,108828979,+
40727,chr2,130663135,130663335,+
40637,chr2,67456801,67457001,+
21865,chr1,236314519,236314719,+
32707,chrX,26270696,26270896,+
25225,chr2,125785486,125785686,+
19836,chr20,29537164,29537364,+
32180,chr2,155848621,155848821,+
37053,chr6,76676241,76676441,+
19505,chr11,109132846,109133046,+
38087,chr11,95042365,95042565,+
26363,chr14,105565307,105565507,+
18206,chr7,42567567,42567767,+
47822,chr14,82961798,82961998,+
5474,chr7,52202905,52203105,+
10096,chr3,110566186,110566386,+
7888,chr11,127634040,127634240,+
42839,chr4,123472479,123472679,+
2152,chr3,35317293,35317493,+
21710,chr1,170341033,170341233,+
30068,chr13,74621064,74621264,+
20311,chr11,114568454,114568654,+
45447,chr3,106363793,106363993,+
45076,chr18,58033604,58033804,+
15987,chr9,110590816,110591016,+
32257,chr13,86262292,86262492,+
38051,chr13,56509044,56509244,+
46937,chr19,4874549,4874749,+
33224,chr16,26837701,26837901,+
43724,chr4,25512553,25512753,+
5268,chr2,119126633,119126833,+
27319,chr3,5910566,5910766,+
31677,chr5,101850480,101850680,+
32654,chr5,99153237,99153437,+
43997,chr8,5719079,5719279,+
6741,chr8,67351879,67352079,+
32603,chr14,105749948,105750148,+
42443,chr8,45696536,45696736,+
16640,chr8,86827545,86827745,+
40497,chr12,125906423,125906623,+
37553,chr6,14373304,14373504,+
19637,chr7,123218640,123218840,+
40357,chr13,52649041,52649241,+
24698,chr17,22359251,22359451,+
2721,chr7,22776499,22776699,+
36058,chr12,97421523,97421723,+
26650,chr10,109583778,109583978,+
3421,chr3,83911113,83911313,+
49758,chr10,72973710,72973910,+
22066,chr9,95617525,95617725,+
5449,chrX,83482298,83482498,+
32905,chr2,41118752,41118952,+
27489,chrX,143021405,143021605,+
27136,chr7,115514128,115514328,+
12444,chr13,63565720,63565920,+
44970,chr11,30670166,30670366,+
36088,chr6,86583907,86584107,+
2862,chr11,112624836,112625036,+
30295,chr19,865658,865858,+
1649,chr5,1552369,1552569,+
23910,chr7,32840155,32840355,+
7502,chr7,36060753,36060953,+
48509,chrX,45643780,45643980,+
9530,chr2,36289158,36289358,+
41963,chr5,89788112,89788312,+
13531,chr12,127993289,127993489,+
31604,chr3,44024318,44024518,+
7318,chr3,153989132,153989332,+
13225,chr5,52235540,52235740,+
26906,chr10,81028765,81028965,+
28257,chr5,117551519,117551719,+
39824,chr21,14675697,14675897,+
24773,chrX,155431773,155431973,+
29524,chr6,48341094,48341294,+
27537,chr17,27001385,27001585,+
14954,chr2,76573360,76573560,+
8048,chr4,170155383,170155583,+
36333,chr1,238821430,238821630,+
10078,chr1,82162078,82162278,+
36830,chrX,60480076,60480276,+
31747,chr14,82924899,82925099,+
32753,chr4,72607458,72607658,+
327,chr2,149502499,149502699,+
16615,chr1,189470803,189471003,+
7332,chr9,67582018,67582218,+
14052,chr4,13309452,13309652,+
30184,chr9,78711159,78711359,+
41132,chr5,92044080,92044280,+
17865,chr1,215266794,215266994,+
28218,chr13,108547955,108548155,+
1186,chr15,53923479,53923679,+
25178,chr5,155073396,155073596,+
31642,chr8,75791805,75792005,+
15147,chr2,5528495,5528695,+
16856,chr2,83687969,83688169,+
47912,chr14,32205264,32205464,+
10920,chr4,63309020,63309220,+
48655,chr7,117904174,117904374,+
5372,chr10,35999276,35999476,+
8267,chr19,13850479,13850679,+
8196,chr14,94858450,94858650,+
8681,chr18,35519910,35520110,+
22050,chr9,67434852,67435052,+
9300,chr2,172383669,172383869,+
7228,chr12,34770700,34770900,+
12060,chr20,54839493,54839693,+
46041,chr22,42476301,42476501,+
2209,chr2,88208823,88209023,+
48835,chr2,171765409,171765609,+
25106,chr4,152106620,152106820,+
45632,chr3,109267723,109267923,+
33379,chr2,234621486,234621686,+
25324,chr12,128209144,128209344,+
41032,chr10,36976054,36976254,+
11030,chr4,162918251,162918451,+
32341,chr4,68754050,68754250,+
5937,chr8,135173748,135173948,+
6323,chr22,39699189,39699389,+
46990,chr11,81812570,81812770,+
17645,chr11,125828560,125828760,+
36006,chr10,81640626,81640826,+
7405,chr19,46286094,46286294,+
2359,chr2,78996239,78996439,+
9791,chr18,6723214,6723414,+
40789,chr12,104156956,104157156,+
16860,chr18,67924024,67924224,+
10950,chrX,64835183,64835383,+
46105,chr1,216443880,216444080,+
11769,chr10,131825524,131825724,+
43839,chr3,103995368,103995568,+
20432,chr9,74384873,74385073,+
19639,chr1,186666125,186666325,+
7536,chr3,137728152,137728352,+
40730,chr3,49825964,49826164,+
41934,chr7,56170786,56170986,+
259,chr12,27915764,27915964,+
10911,chr3,75401578,75401778,+
34044,chr17,80123317,80123517,+
14346,chr4,104068810,104069010,+
11079,chr16,64120389,64120589,+
29403,chrX,142805371,142805571,+
29795,chr2,158905447,158905647,+
45218,chr1,34408686,34408886,+
47610,chr5,105865186,105865386,+
16769,chr3,180294770,180294970,+
12269,chr1,228130640,228130840,+
721,chr3,46099114,46099314,+
22812,chr6,166299064,166299264,+
3537,chr5,99769852,99770052,+
3147,chr19,51557816,51558016,+
38842,chr2,100612740,100612940,+
36380,chrX,103006143,103006343,+
34500,chr10,82992742,82992942,+
27943,chr12,34251475,34251675,+
27324,chr20,27043621,27043821,+
37506,chr5,98570205,98570405,+
41636,chr18,29230089,29230289,+
16719,chr8,87930240,87930440,+
26068,chr10,37924782,37924982,+
10122,chr11,1623574,1623774,+
38311,chr20,38172812,38173012,+
2701,chr13,35684745,35684945,+
6681,chr14,42341348,42341548,+
44492,chr4,178672607,178672807,+
47749,chr5,131052909,131053109,+
49616,chr15,70164470,70164670,+
37715,chr2,221579431,221579631,+
29343,chr11,52531184,52531384,+
3361,chr12,37447300,37447500,+
24934,chr18,67467045,67467245,+
12624,chr22,48917269,48917469,+
16931,chr2,157080407,157080607,+
45595,chr3,141172986,141173186,+
48066,chr13,73150075,73150275,+
31830,chr5,8997194,8997394,+
16354,chr2,142224841,142225041,+
14550,chr4,42743316,42743516,+
8081,chr18,54088148,54088348,+
22627,chr8,43568283,43568483,+
31180,chr9,61849708,61849908,+
33464,chr7,60451258,60451458,+
37329,chr10,105545751,105545951,+
35112,chr2,210688506,210688706,+
15325,chr8,69462117,69462317,+
40000,chr2,139294073,139294273,+
21443,chr10,121169337,121169537,+
43536,chr4,115300333,115300533,+
10811,chr11,110298231,110298431,+
49606,chr5,132667875,132668075,+
4588,chr16,36782027,36782227,+
41925,chr6,11632382,11632582,+
18286,chr14,84530948,84531148,+
27931,chr6,120161651,120161851,+
43746,chr1,189441523,189441723,+
4941,chr6,132678436,132678636,+
3671,chr14,69045051,69045251,+
49880,chr2,30183522,30183722,+
43666,chr5,99818299,99818499,+
4221,chr1,241905523,241905723,+
11765,chr3,178947917,178948117,+
39653,chr11,20339874,20340074,+
34099,chrX,112518527,112518727,+
31184,chr2,128052036,128052236,+
34907,chr6,58650505,58650705,+
32883,chr9,77175146,77175346,+
4685,chr6,61128434,61128634,+
28170,chr5,83935813,83936013,+
45170,chr4,28108786,28108986,+
6505,chr9,26902483,26902683,+
33079,chr6,2554985,2555185,+
44050,chr8,85561847,85562047,+
47816,chrX,148149808,148150008,+
47729,chr6,80730952,80731152,+
14510,chr6,83531450,83531650,+
21161,chr12,120423501,120423701,+
49523,chr7,113155508,113155708,+
23009,chr1,37350218,37350418,+
10932,chr10,76615936,76616136,+
18403,chr5,175724771,175724971,+
41558,chr9,111104310,111104510,+
34281,chr4,64798586,64798786,+
41702,chr13,61954699,61954899,+
30414,chr13,86555726,86555926,+
17699,chr5,53361387,53361587,+
39527,chr2,213197014,213197214,+
43074,chr12,88824684,88824884,+
26288,chr13,108163530,108163730,+
30377,chr11,57892682,57892882,+
41487,chr12,92587830,92588030,+
18336,chr10,107619664,107619864,+
18835,chr4,176470201,176470401,+
14378,chr3,193237456,193237656,+
23143,chrX,140520657,140520857,+
8373,chr7,129529282,129529482,+
4690,chr19,41160806,41161006,+
30115,chr21,33092266,33092466,+
43906,chr13,26912003,26912203,+
19248,chr16,61219374,61219574,+
38516,chr10,112932822,112933022,+
13434,chr9,85295920,85296120,+
45207,chr1,235950527,235950727,+
45032,chr10,36268812,36269012,+
49055,chr10,72025483,72025683,+
13688,chr17,67790191,67790391,+
20997,chr10,20493806,20494006,+
31453,chr18,28217443,28217643,+
38473,chr9,25955398,25955598,+
49047,chrX,54510292,54510492,+
10640,chr3,80121976,80122176,+
39943,chr5,73950483,73950683,+
9971,chr3,190921652,190921852,+
18734,chr8,6931915,6932115,+
14185,chr6,122919129,122919329,+
30060,chr4,171370193,171370393,+
5512,chr18,29459350,29459550,+
5156,chr16,72185729,72185929,+
41640,chr11,127895153,127895353,+
49213,chr12,127246654,127246854,+
40867,chr13,39815990,39816190,+
5214,chr5,48685709,48685909,+
25695,chr6,70985829,70986029,+
39944,chr3,73371923,73372123,+
33124,chr12,28673634,28673834,+
48709,chr5,40105300,40105500,+
47923,chr9,115823792,115823992,+
4623,chrX,77180447,77180647,+
18697,chr16,22004954,22005154,+
20387,chr11,22965724,22965924,+
10507,chr6,114519768,114519968,+
26796,chr2,71445901,71446101,+
7404,chr11,96348088,96348288,+
6625,chr18,43916273,43916473,+
14819,chr15,17321821,17322021,+
11194,chr6,84621426,84621626,+
19400,chr4,184311328,184311528,+
15148,chr12,58343877,58344077,+
18837,chr3,166754523,166754723,+
25310,chr6,159284997,159285197,+
40536,chr1,106997909,106998109,+
18234,chr17,24582251,24582451,+
30592,chr3,30032465,30032665,+
42145,chr6,19987090,19987290,+
26404,chr20,21543770,21543970,+
22406,chr4,153137947,153138147,+
35073,chr20,20986758,20986958,+
18893,chr20,3711563,3711763,+
16324,chr1,68372619,68372819,+
46388,chr7,91263728,91263928,+
26801,chr20,59453456,59453656,+
4843,chr9,117582562,117582762,+
6575,chr5,136700469,136700669,+
23547,chr19,48525831,48526031,+
41478,chr4,179910584,179910784,+
3472,chrX,123071106,123071306,+
29280,chr5,173519367,173519567,+
46978,chr12,14988487,14988687,+
28574,chr17,26168899,26169099,+
32059,chr6,47149018,47149218,+
21467,chr4,130848452,130848652,+
49660,chr21,13837516,13837716,+
22352,chr5,155715453,155715653,+
6634,chr8,59829241,59829441,+
22509,chr10,30500703,30500903,+
21169,chr2,117591100,117591300,+
13211,chr3,194165998,194166198,+
37640,chr3,43157125,43157325,+
3967,chr11,123664408,123664608,+
17619,chr14,103229872,103230072,+
41915,chr5,40337435,40337635,+
14517,chr6,49282925,49283125,+
17799,chr19,27137688,27137888,+
40675,chr6,149650272,149650472,+
28296,chr16,18192589,18192789,+
22934,chr9,17570099,17570299,+
27232,chr2,70138660,70138860,+
31850,chr10,53263983,53264183,+
473,chr11,8304791,8304991,+
24130,chr1,30800672,30800872,+
22176,chr9,68686697,68686897,+
24750,chr1,109532003,109532203,+
29807,chr4,27702157,27702357,+
48804,chr22,21915186,21915386,+
34374,chr10,21484342,21484542,+
1580,chr9,33646986,33647186,+
7676,chr1,215436291,215436491,+
18720,chr3,22751417,22751617,+
45429,chr7,1386795,1386995,+
28367,chr3,109385284,109385484,+
91,chrX,121822863,121823063,+
21990,chrX,58256940,58257140,+
32100,chr10,8491854,8492054,+
830,chr5,123835826,123836026,+
42907,chr3,55356458,55356658,+
38035,chrX,62105890,62106090,+
32028,chr12,35364126,35364326,+
34941,chr1,99332740,99332940,+
11323,chr3,182266459,182266659,+
10479,chr1,225775601,225775801,+
38272,chr11,22579327,22579527,+
14041,chr4,155540424,155540624,+
30470,chr2,35894378,35894578,+
40245,chr15,75178395,75178595,+
11544,chr5,117051365,117051565,+
46150,chr12,61403376,61403576,+
10275,chr8,53565577,53565777,+
20675,chr14,43014960,43015160,+
10701,chr5,49073548,49073748,+
